scenario,year,variable,commodity,sector,subsector,value
BAU,2049,energy demand,Coal,MetMin,,800.32574
BAU,2049,energy demand,RefPet,MetMin,,258.57504
BAU,2049,energy demand,ElecDist,MetMin,,1252.0056
BAU,2049,energy demand,GasDist,MetMin,,1020.13586
BAU,2049,domestic demand,,MetMin,,37809.848
BAU,2049,commodity price,,MetMin,,0.9464562
BAU,2049,investment,,MetMin,,585.16644
BAU,2049,government consumption,MetMin,,,923.2965
BAU,2049,household consumption,MetMin,RuralHH,,3092.2183
BAU,2049,household consumption,MetMin,UrbanHH,,3961.1174
BAU,2049,output,,NMetMin,,33914.58
BAU,2049,production cost,,NMetMin,,1.0037265
BAU,2049,capital demand,,NMetMin,,193.70374
BAU,2049,labor demand,,NMetMin,,1000.04376
BAU,2049,CO2,,NMetMin,,89.26417
BAU,2049,energy demand,Coal,NMetMin,,1094.0236
BAU,2049,energy demand,RefPet,NMetMin,,593.1296
BAU,2049,energy demand,ElecDist,NMetMin,,1462.5261
BAU,2049,energy demand,GasDist,NMetMin,,344.75424
BAU,2049,domestic demand,,NMetMin,,33895.63
BAU,2049,commodity price,,NMetMin,,1.0038028
BAU,2049,investment,,NMetMin,,0.0
BAU,2049,government consumption,NMetMin,,,2.6460462
BAU,2049,household consumption,NMetMin,RuralHH,,50.359707
BAU,2049,household consumption,NMetMin,UrbanHH,,66.022446
BAU,2049,output,,FoodPr,,28357.695
BAU,2049,production cost,,FoodPr,,1.0372398
BAU,2049,capital demand,,FoodPr,,274.24103
BAU,2049,labor demand,,FoodPr,,50.934475
BAU,2049,CO2,,FoodPr,,175.2006
BAU,2049,energy demand,Coal,FoodPr,,424.44116
BAU,2049,energy demand,RefPet,FoodPr,,46.746758
BAU,2049,energy demand,ElecDist,FoodPr,,294.54938
BAU,2049,energy demand,GasDist,FoodPr,,922.4518
BAU,2049,domestic demand,,FoodPr,,28353.648
BAU,2049,commodity price,,FoodPr,,1.0372902
BAU,2049,investment,,FoodPr,,19.011728
BAU,2049,government consumption,FoodPr,,,12.803111
BAU,2049,household consumption,FoodPr,RuralHH,,51.298855
BAU,2049,household consumption,FoodPr,UrbanHH,,64.99257
BAU,2049,output,,Textile,,39081.348
BAU,2049,production cost,,Textile,,0.999873
BAU,2049,capital demand,,Textile,,948.1239
BAU,2049,labor demand,,Textile,,4251.2515
BAU,2049,CO2,,Textile,,169.67882
BAU,2049,energy demand,Coal,Textile,,1032.6414
BAU,2049,energy demand,RefPet,Textile,,475.7187
BAU,2049,energy demand,ElecDist,Textile,,1242.4187
BAU,2049,energy demand,GasDist,Textile,,250.11255
BAU,2049,domestic demand,,Textile,,39023.46
BAU,2049,commodity price,,Textile,,0.99987745
BAU,2049,investment,,Textile,,506.48145
BAU,2049,government consumption,Textile,,,1033.3529
BAU,2049,household consumption,Textile,RuralHH,,3991.3745
BAU,2049,household consumption,Textile,UrbanHH,,5040.833
BAU,2049,output,,Apparel,,33120.906
BAU,2049,production cost,,Apparel,,1.0093385
BAU,2049,capital demand,,Apparel,,37.973106
BAU,2049,labor demand,,Apparel,,872.8719
BAU,2049,CO2,,Apparel,,57.38675
BAU,2049,energy demand,Coal,Apparel,,479.00928
BAU,2049,energy demand,RefPet,Apparel,,934.95013
BAU,2049,energy demand,ElecDist,Apparel,,416.42133
BAU,2049,energy demand,GasDist,Apparel,,361.4313
BAU,2049,domestic demand,,Apparel,,33038.734
BAU,2049,commodity price,,Apparel,,1.0093536
BAU,2049,investment,,Apparel,,123.69898
BAU,2049,government consumption,Apparel,,,23.683449
BAU,2049,household consumption,Apparel,RuralHH,,11.861706
BAU,2049,household consumption,Apparel,UrbanHH,,8121.3833
BAU,2049,output,,WoodPr,,31237.057
BAU,2049,production cost,,WoodPr,,0.9971172
BAU,2049,capital demand,,WoodPr,,177.95764
BAU,2049,labor demand,,WoodPr,,1880.5392
BAU,2049,CO2,,WoodPr,,176.75143
BAU,2049,energy demand,Coal,WoodPr,,91.7539
BAU,2049,energy demand,RefPet,WoodPr,,141.70639
BAU,2049,energy demand,ElecDist,WoodPr,,420.61032
BAU,2049,energy demand,GasDist,WoodPr,,623.3714
BAU,2049,domestic demand,,WoodPr,,31158.285
BAU,2049,commodity price,,WoodPr,,0.997171
BAU,2049,investment,,WoodPr,,14.840654
BAU,2049,government consumption,WoodPr,,,13.31822
BAU,2049,household consumption,WoodPr,RuralHH,,161.42238
BAU,2049,household consumption,WoodPr,UrbanHH,,208.55173
BAU,2049,output,,PaperPr,,35190.57
BAU,2049,production cost,,PaperPr,,0.93823814
BAU,2049,capital demand,,PaperPr,,47.2646
BAU,2049,labor demand,,PaperPr,,3859.1494
BAU,2049,CO2,,PaperPr,,39.57732
BAU,2049,energy demand,Coal,PaperPr,,307.57565
BAU,2049,energy demand,RefPet,PaperPr,,183.88075
BAU,2049,energy demand,ElecDist,PaperPr,,1175.9147
BAU,2049,energy demand,GasDist,PaperPr,,335.91827
BAU,2049,domestic demand,,PaperPr,,35068.945
BAU,2049,commodity price,,PaperPr,,0.9379125
BAU,2049,investment,,PaperPr,,82.95838
BAU,2049,government consumption,PaperPr,,,113.27745
BAU,2049,household consumption,PaperPr,RuralHH,,11.346859
BAU,2049,household consumption,PaperPr,UrbanHH,,6359.459
BAU,2049,output,,RefPet,,27492.61
BAU,2049,production cost,,RefPet,,1.0271903
BAU,2049,capital demand,,RefPet,,291.44736
BAU,2049,labor demand,,RefPet,,335.95898
BAU,2049,CO2,,RefPet,,92.072334
BAU,2049,energy demand,Coal,RefPet,,231.61794
BAU,2049,energy demand,RefPet,RefPet,,620.83936
BAU,2049,energy demand,ElecDist,RefPet,,1672.6552
BAU,2049,energy demand,GasDist,RefPet,,585.5196
BAU,2049,domestic demand,,RefPet,,27437.443
BAU,2049,commodity price,,RefPet,,1.0272338
BAU,2049,investment,,RefPet,,70.83254
BAU,2049,government consumption,RefPet,,,7.757071
BAU,2049,household consumption,RefPet,RuralHH,,268.07053
BAU,2049,household consumption,RefPet,UrbanHH,,345.94183
BAU,2049,output,,Chemical,,26635.656
BAU,2049,production cost,,Chemical,,0.9856755
BAU,2049,capital demand,,Chemical,,400.37866
BAU,2049,labor demand,,Chemical,,2267.2742
BAU,2049,CO2,,Chemical,,42.27598
BAU,2049,energy demand,Coal,Chemical,,338.23663
BAU,2049,energy demand,RefPet,Chemical,,22.577631
BAU,2049,energy demand,ElecDist,Chemical,,791.5338
BAU,2049,energy demand,GasDist,Chemical,,98.102684
BAU,2049,domestic demand,,Chemical,,26613.4
BAU,2049,commodity price,,Chemical,,0.9859244
BAU,2049,investment,,Chemical,,9.705928
BAU,2049,government consumption,Chemical,,,0.0
BAU,2049,household consumption,Chemical,RuralHH,,449.3126
BAU,2049,household consumption,Chemical,UrbanHH,,578.321
BAU,2049,output,,NMetPr,,27884.553
BAU,2049,production cost,,NMetPr,,1.208493
BAU,2049,capital demand,,NMetPr,,3518.5693
BAU,2049,labor demand,,NMetPr,,1136.2479
BAU,2049,CO2,,NMetPr,,545.67725
BAU,2049,energy demand,Coal,NMetPr,,1268.251
BAU,2049,energy demand,RefPet,NMetPr,,143.91208
BAU,2049,energy demand,ElecDist,NMetPr,,12.981672
BAU,2049,energy demand,GasDist,NMetPr,,1136.7471
BAU,2049,domestic demand,,NMetPr,,27881.51
BAU,2049,commodity price,,NMetPr,,1.2077943
BAU,2049,investment,,NMetPr,,5.1715517
BAU,2049,government consumption,NMetPr,,,886.2533
BAU,2049,household consumption,NMetPr,RuralHH,,251.12494
BAU,2049,household consumption,NMetPr,UrbanHH,,323.55276
BAU,2049,output,,Metals,,25813.184
BAU,2049,production cost,,Metals,,1.0301253
BAU,2049,capital demand,,Metals,,64.0373
BAU,2049,labor demand,,Metals,,143.54924
BAU,2049,CO2,,Metals,,293.76205
BAU,2049,energy demand,Coal,Metals,,89.6718
BAU,2049,energy demand,RefPet,Metals,,133.47398
BAU,2049,energy demand,ElecDist,Metals,,869.7485
BAU,2049,energy demand,GasDist,Metals,,548.64453
BAU,2049,domestic demand,,Metals,,25811.852
BAU,2049,commodity price,,Metals,,1.0301347
BAU,2049,investment,,Metals,,3.2575836
BAU,2049,government consumption,Metals,,,2.5784092
BAU,2049,household consumption,Metals,RuralHH,,1269.4264
BAU,2049,household consumption,Metals,UrbanHH,,3032.6099
BAU,2049,output,,MetalPr,,30072.783
BAU,2049,production cost,,MetalPr,,1.0627862
BAU,2049,capital demand,,MetalPr,,915.69556
BAU,2049,labor demand,,MetalPr,,664.6618
BAU,2049,CO2,,MetalPr,,211.92386
BAU,2049,energy demand,Coal,MetalPr,,1069.374
BAU,2049,energy demand,RefPet,MetalPr,,138.5295
BAU,2049,energy demand,ElecDist,MetalPr,,1158.9104
BAU,2049,energy demand,GasDist,MetalPr,,1111.4991
BAU,2049,domestic demand,,MetalPr,,30065.078
BAU,2049,commodity price,,MetalPr,,1.0627779
BAU,2049,investment,,MetalPr,,0.0
BAU,2049,government consumption,MetalPr,,,0.0
BAU,2049,household consumption,MetalPr,RuralHH,,6.2585754
BAU,2049,household consumption,MetalPr,UrbanHH,,8.601209
BAU,2049,output,,GenEqp,,30178.15
BAU,2049,production cost,,GenEqp,,1.0154886
BAU,2049,capital demand,,GenEqp,,312.18478
BAU,2049,labor demand,,GenEqp,,1167.8888
BAU,2049,CO2,,GenEqp,,114.23126
BAU,2049,energy demand,Coal,GenEqp,,162.36578
BAU,2049,energy demand,RefPet,GenEqp,,63.24924
BAU,2049,energy demand,ElecDist,GenEqp,,925.1522
BAU,2049,energy demand,GasDist,GenEqp,,957.9675
BAU,2049,domestic demand,,GenEqp,,30171.176
BAU,2049,commodity price,,GenEqp,,1.0155077
BAU,2049,investment,,GenEqp,,0.0
BAU,2049,government consumption,GenEqp,,,0.0
BAU,2049,household consumption,GenEqp,RuralHH,,0.0
BAU,2049,household consumption,GenEqp,UrbanHH,,895.6573
BAU,2049,output,,SpecEqp,,37197.434
BAU,2049,production cost,,SpecEqp,,1.006208
BAU,2049,capital demand,,SpecEqp,,167.26642
BAU,2049,labor demand,,SpecEqp,,1345.9956
BAU,2049,CO2,,SpecEqp,,204.84085
BAU,2049,energy demand,Coal,SpecEqp,,926.7162
BAU,2049,energy demand,RefPet,SpecEqp,,1179.2365
BAU,2049,energy demand,ElecDist,SpecEqp,,534.8681
BAU,2049,energy demand,GasDist,SpecEqp,,515.90485
BAU,2049,domestic demand,,SpecEqp,,37195.918
BAU,2049,commodity price,,SpecEqp,,1.006211
BAU,2049,investment,,SpecEqp,,5224.781
BAU,2049,government consumption,SpecEqp,,,889.5833
BAU,2049,household consumption,SpecEqp,RuralHH,,66.10418
BAU,2049,household consumption,SpecEqp,UrbanHH,,85.16952
BAU,2049,output,,TransEqp,,32284.377
BAU,2049,production cost,,TransEqp,,1.0410246
BAU,2049,capital demand,,TransEqp,,544.1281
BAU,2049,labor demand,,TransEqp,,717.04865
BAU,2049,CO2,,TransEqp,,426.87503
BAU,2049,energy demand,Coal,TransEqp,,344.44028
BAU,2049,energy demand,RefPet,TransEqp,,686.89496
BAU,2049,energy demand,ElecDist,TransEqp,,936.553
BAU,2049,energy demand,GasDist,TransEqp,,903.6642
BAU,2049,domestic demand,,TransEqp,,32276.34
BAU,2049,commodity price,,TransEqp,,1.0410271
BAU,2049,investment,,TransEqp,,217.07423
BAU,2049,government consumption,TransEqp,,,7.6542926
BAU,2049,household consumption,TransEqp,RuralHH,,113.73025
BAU,2049,household consumption,TransEqp,UrbanHH,,145.98279
BAU,2049,output,,ElecEqp,,42439.273
BAU,2049,production cost,,ElecEqp,,1.0445895
BAU,2049,capital demand,,ElecEqp,,1346.4037
BAU,2049,labor demand,,ElecEqp,,2427.9421
BAU,2049,CO2,,ElecEqp,,141.50359
BAU,2049,energy demand,Coal,ElecEqp,,756.0364
BAU,2049,energy demand,RefPet,ElecEqp,,1337.2794
BAU,2049,energy demand,ElecDist,ElecEqp,,332.23068
BAU,2049,energy demand,GasDist,ElecEqp,,1310.6304
BAU,2049,domestic demand,,ElecEqp,,42434.09
BAU,2049,commodity price,,ElecEqp,,1.0445964
BAU,2049,investment,,ElecEqp,,4.6213474
BAU,2049,government consumption,ElecEqp,,,5.085425
BAU,2049,household consumption,ElecEqp,RuralHH,,11437.316
BAU,2049,household consumption,ElecEqp,UrbanHH,,2453.5376
BAU,2049,output,,ICTEqp,,32417.488
BAU,2049,production cost,,ICTEqp,,1.0950521
BAU,2049,capital demand,,ICTEqp,,556.9798
BAU,2049,labor demand,,ICTEqp,,2042.8218
BAU,2049,CO2,,ICTEqp,,467.73093
BAU,2049,energy demand,Coal,ICTEqp,,11.197683
BAU,2049,energy demand,RefPet,ICTEqp,,2566.4954
BAU,2049,energy demand,ElecDist,ICTEqp,,1050.5085
BAU,2049,energy demand,GasDist,ICTEqp,,249.87502
BAU,2049,domestic demand,,ICTEqp,,32405.55
BAU,2049,commodity price,,ICTEqp,,1.0949932
BAU,2049,investment,,ICTEqp,,3.8275166
BAU,2049,government consumption,ICTEqp,,,4.85137
BAU,2049,household consumption,ICTEqp,RuralHH,,337.7391
BAU,2049,household consumption,ICTEqp,UrbanHH,,204.52983
BAU,2049,output,,PrecInst,,31165.475
BAU,2049,production cost,,PrecInst,,1.0098071
BAU,2049,capital demand,,PrecInst,,1382.8167
BAU,2049,labor demand,,PrecInst,,4316.026
BAU,2049,CO2,,PrecInst,,95.477104
BAU,2049,energy demand,Coal,PrecInst,,117.078705
BAU,2049,energy demand,RefPet,PrecInst,,663.8682
BAU,2049,energy demand,ElecDist,PrecInst,,1237.012
BAU,2049,energy demand,GasDist,PrecInst,,626.875
BAU,2049,domestic demand,,PrecInst,,31155.586
BAU,2049,commodity price,,PrecInst,,1.0098412
BAU,2049,investment,,PrecInst,,1.7637179
BAU,2049,government consumption,PrecInst,,,0.0
BAU,2049,household consumption,PrecInst,RuralHH,,364.90067
BAU,2049,household consumption,PrecInst,UrbanHH,,1022.8862
BAU,2049,output,,OthMfg,,29973.45
BAU,2049,production cost,,OthMfg,,1.0213808
BAU,2049,capital demand,,OthMfg,,143.38481
BAU,2049,labor demand,,OthMfg,,76.94676
BAU,2049,CO2,,OthMfg,,43.40415
BAU,2049,energy demand,Coal,OthMfg,,284.44888
BAU,2049,energy demand,RefPet,OthMfg,,1207.4001
BAU,2049,energy demand,ElecDist,OthMfg,,1484.9891
BAU,2049,energy demand,GasDist,OthMfg,,1645.9591
BAU,2049,domestic demand,,OthMfg,,29913.625
BAU,2049,commodity price,,OthMfg,,1.0213349
BAU,2049,investment,,OthMfg,,3.3713112
BAU,2049,government consumption,OthMfg,,,7.801873
BAU,2049,household consumption,OthMfg,RuralHH,,3958.3164
BAU,2049,household consumption,OthMfg,UrbanHH,,999.06854
BAU,2049,output,,Waste,,32673.611
BAU,2049,production cost,,Waste,,1.0116068
BAU,2049,capital demand,,Waste,,102.43861
BAU,2049,labor demand,,Waste,,912.5406
BAU,2049,CO2,,Waste,,235.64407
BAU,2049,energy demand,Coal,Waste,,451.8444
BAU,2049,energy demand,RefPet,Waste,,772.3218
BAU,2049,energy demand,ElecDist,Waste,,377.36047
BAU,2049,energy demand,GasDist,Waste,,91.477264
BAU,2049,domestic demand,,Waste,,32620.438
BAU,2049,commodity price,,Waste,,1.0115914
BAU,2049,investment,,Waste,,0.0
BAU,2049,government consumption,Waste,,,0.0
BAU,2049,household consumption,Waste,RuralHH,,1656.9652
BAU,2049,household consumption,Waste,UrbanHH,,2949.2646
BAU,2049,output,,MachRep,,32421.594
BAU,2049,production cost,,MachRep,,0.96004236
BAU,2049,capital demand,,MachRep,,370.38602
BAU,2049,labor demand,,MachRep,,3634.3005
BAU,2049,CO2,,MachRep,,42.275208
BAU,2049,energy demand,Coal,MachRep,,188.81166
BAU,2049,energy demand,RefPet,MachRep,,603.0614
BAU,2049,energy demand,ElecDist,MachRep,,605.4614
BAU,2049,energy demand,GasDist,MachRep,,237.85788
BAU,2049,domestic demand,,MachRep,,32345.715
BAU,2049,commodity price,,MachRep,,0.95992833
BAU,2049,investment,,MachRep,,0.0
BAU,2049,government consumption,MachRep,,,0.0
BAU,2049,household consumption,MachRep,RuralHH,,1161.3235
BAU,2049,household consumption,MachRep,UrbanHH,,772.53455
BAU,2049,output,,ElecDist,,51265.5
BAU,2049,production cost,,ElecDist,,0.87775886
BAU,2049,capital demand,,ElecDist,,641.65607
BAU,2049,labor demand,,ElecDist,,12277.389
BAU,2049,CO2,,ElecDist,,575.42957
BAU,2049,energy demand,Coal,ElecDist,,592.26526
BAU,2049,energy demand,RefPet,ElecDist,,538.85114
BAU,2049,energy demand,ElecDist,ElecDist,,766.11237
BAU,2049,energy demand,GasDist,ElecDist,,107.341866
BAU,2049,domestic demand,,ElecDist,,51163.76
BAU,2049,commodity price,,ElecDist,,0.8776845
BAU,2049,investment,,ElecDist,,43.272896
BAU,2049,government consumption,ElecDist,,,36.31522
BAU,2049,household consumption,ElecDist,RuralHH,,3051.0784
BAU,2049,household consumption,ElecDist,UrbanHH,,6971.61
BAU,2049,output,,GasDist,,34027.79
BAU,2049,production cost,,GasDist,,0.9893666
BAU,2049,capital demand,,GasDist,,293.26266
BAU,2049,labor demand,,GasDist,,1946.1029
BAU,2049,CO2,,GasDist,,1.7157149
BAU,2049,energy demand,Coal,GasDist,,1803.9772
BAU,2049,energy demand,RefPet,GasDist,,545.14575
BAU,2049,energy demand,ElecDist,GasDist,,1283.1078
BAU,2049,energy demand,GasDist,GasDist,,942.2817
BAU,2049,domestic demand,,GasDist,,34009.695
BAU,2049,commodity price,,GasDist,,0.9894833
BAU,2049,investment,,GasDist,,1.9134084
BAU,2049,government consumption,GasDist,,,212.06277
BAU,2049,household consumption,GasDist,RuralHH,,2258.6494
BAU,2049,household consumption,GasDist,UrbanHH,,1799.165
BAU,2049,output,,WatDist,,37187.07
BAU,2049,production cost,,WatDist,,0.95816314
BAU,2049,capital demand,,WatDist,,2006.593
BAU,2049,labor demand,,WatDist,,9572.558
BAU,2049,CO2,,WatDist,,201.4488
BAU,2049,energy demand,Coal,WatDist,,185.69218
BAU,2049,energy demand,RefPet,WatDist,,53.5281
BAU,2049,energy demand,ElecDist,WatDist,,1486.2717
BAU,2049,energy demand,GasDist,WatDist,,84.57964
BAU,2049,domestic demand,,WatDist,,37175.41
BAU,2049,commodity price,,WatDist,,0.95830905
BAU,2049,investment,,WatDist,,887.31805
BAU,2049,government consumption,WatDist,,,1904.1316
BAU,2049,household consumption,WatDist,RuralHH,,1837.936
BAU,2049,household consumption,WatDist,UrbanHH,,113.27394
BAU,2049,output,,Constr,,33884.082
BAU,2049,production cost,,Constr,,1.0686313
BAU,2049,capital demand,,Constr,,1513.3296
BAU,2049,labor demand,,Constr,,1511.7163
BAU,2049,CO2,,Constr,,232.16647
BAU,2049,energy demand,Coal,Constr,,954.5428
BAU,2049,energy demand,RefPet,Constr,,1197.4005
BAU,2049,energy demand,ElecDist,Constr,,2269.7998
BAU,2049,energy demand,GasDist,Constr,,383.52078
BAU,2049,domestic demand,,Constr,,33871.4
BAU,2049,commodity price,,Constr,,1.0686351
BAU,2049,investment,,Constr,,52.038593
BAU,2049,government consumption,Constr,,,253.52254
BAU,2049,household consumption,Constr,RuralHH,,6.2242723
BAU,2049,household consumption,Constr,UrbanHH,,8.554066
BAU,2049,output,,WhRetTr,,31922.71
BAU,2049,production cost,,WhRetTr,,1.099467
BAU,2049,capital demand,,WhRetTr,,505.31888
BAU,2049,labor demand,,WhRetTr,,577.89923
BAU,2049,CO2,,WhRetTr,,937.1732
BAU,2049,energy demand,Coal,WhRetTr,,128.12259
BAU,2049,energy demand,RefPet,WhRetTr,,2024.0735
BAU,2049,energy demand,ElecDist,WhRetTr,,1327.8562
BAU,2049,energy demand,GasDist,WhRetTr,,2138.8503
BAU,2049,domestic demand,,WhRetTr,,31919.17
BAU,2049,commodity price,,WhRetTr,,1.0994102
BAU,2049,investment,,WhRetTr,,706.8235
BAU,2049,government consumption,WhRetTr,,,16.911577
BAU,2049,household consumption,WhRetTr,RuralHH,,1422.9695
BAU,2049,household consumption,WhRetTr,UrbanHH,,2078.6543
BAU,2049,output,,TranspSrv,,28241.553
BAU,2049,production cost,,TranspSrv,,1.019337
BAU,2049,capital demand,,TranspSrv,,203.62053
BAU,2049,labor demand,,TranspSrv,,1011.18695
BAU,2049,CO2,,TranspSrv,,496.05487
BAU,2049,energy demand,Coal,TranspSrv,,686.7003
BAU,2049,energy demand,RefPet,TranspSrv,,851.7006
BAU,2049,energy demand,ElecDist,TranspSrv,,1599.6364
BAU,2049,energy demand,GasDist,TranspSrv,,657.19806
BAU,2049,domestic demand,,TranspSrv,,28241.553
BAU,2049,commodity price,,TranspSrv,,1.0194061
BAU,2049,investment,,TranspSrv,,16.984499
BAU,2049,government consumption,TranspSrv,,,15.633271
BAU,2049,household consumption,TranspSrv,RuralHH,,130.49709
BAU,2049,household consumption,TranspSrv,UrbanHH,,182.70583
BAU,2049,output,,HotRest,,33952.098
BAU,2049,production cost,,HotRest,,0.9856251
BAU,2049,capital demand,,HotRest,,582.76886
BAU,2049,labor demand,,HotRest,,3837.4114
BAU,2049,CO2,,HotRest,,202.20921
BAU,2049,energy demand,Coal,HotRest,,23.101473
BAU,2049,energy demand,RefPet,HotRest,,119.90502
BAU,2049,energy demand,ElecDist,HotRest,,942.32336
BAU,2049,energy demand,GasDist,HotRest,,1244.8771
BAU,2049,domestic demand,,HotRest,,33927.453
BAU,2049,commodity price,,HotRest,,0.9857201
BAU,2049,investment,,HotRest,,1791.2573
BAU,2049,government consumption,HotRest,,,382.63135
BAU,2049,household consumption,HotRest,RuralHH,,1469.6782
BAU,2049,household consumption,HotRest,UrbanHH,,38.2536
BAU,2049,output,,ICTServ,,32142.031
BAU,2049,production cost,,ICTServ,,0.9695168
BAU,2049,capital demand,,ICTServ,,15.551788
BAU,2049,labor demand,,ICTServ,,2591.7476
BAU,2049,CO2,,ICTServ,,185.78014
BAU,2049,energy demand,Coal,ICTServ,,559.15985
BAU,2049,energy demand,RefPet,ICTServ,,645.3002
BAU,2049,energy demand,ElecDist,ICTServ,,493.75092
BAU,2049,energy demand,GasDist,ICTServ,,997.4073
BAU,2049,domestic demand,,ICTServ,,32101.842
BAU,2049,commodity price,,ICTServ,,0.969524
BAU,2049,investment,,ICTServ,,31.138561
BAU,2049,government consumption,ICTServ,,,780.7862
BAU,2049,household consumption,ICTServ,RuralHH,,107.024704
BAU,2049,household consumption,ICTServ,UrbanHH,,5609.9683
BAU,2049,output,,Finance,,34006.03
BAU,2049,production cost,,Finance,,1.0463581
BAU,2049,capital demand,,Finance,,989.7599
BAU,2049,labor demand,,Finance,,1325.8304
BAU,2049,CO2,,Finance,,182.0395
BAU,2049,energy demand,Coal,Finance,,474.98618
BAU,2049,energy demand,RefPet,Finance,,1251.6133
BAU,2049,energy demand,ElecDist,Finance,,1507.3079
BAU,2049,energy demand,GasDist,Finance,,965.6409
BAU,2049,domestic demand,,Finance,,33975.938
BAU,2049,commodity price,,Finance,,1.0463647
BAU,2049,investment,,Finance,,1015.9616
BAU,2049,government consumption,Finance,,,45.691483
BAU,2049,household consumption,Finance,RuralHH,,989.1098
BAU,2049,household consumption,Finance,UrbanHH,,1557.2146
BAU,2049,output,,RealEst,,35579.188
BAU,2049,production cost,,RealEst,,0.9871755
BAU,2049,capital demand,,RealEst,,416.9965
BAU,2049,labor demand,,RealEst,,2515.5457
BAU,2049,CO2,,RealEst,,123.99274
BAU,2049,energy demand,Coal,RealEst,,323.47275
BAU,2049,energy demand,RefPet,RealEst,,347.3622
BAU,2049,energy demand,ElecDist,RealEst,,334.5961
BAU,2049,energy demand,GasDist,RealEst,,1244.225
BAU,2049,domestic demand,,RealEst,,35516.617
BAU,2049,commodity price,,RealEst,,0.9872817
BAU,2049,investment,,RealEst,,4102.3823
BAU,2049,government consumption,RealEst,,,347.0519
BAU,2049,household consumption,RealEst,RuralHH,,5361.4326
BAU,2049,household consumption,RealEst,UrbanHH,,9.258932
BAU,2049,output,,BusServe,,35776.598
BAU,2049,production cost,,BusServe,,0.956299
BAU,2049,capital demand,,BusServe,,154.03209
BAU,2049,labor demand,,BusServe,,3455.5125
BAU,2049,CO2,,BusServe,,185.06432
BAU,2049,energy demand,Coal,BusServe,,520.3128
BAU,2049,energy demand,RefPet,BusServe,,843.09406
BAU,2049,energy demand,ElecDist,BusServe,,750.3575
BAU,2049,energy demand,GasDist,BusServe,,1116.8702
BAU,2049,domestic demand,,BusServe,,35769.86
BAU,2049,commodity price,,BusServe,,0.95654994
BAU,2049,investment,,BusServe,,2175.5056
BAU,2049,government consumption,BusServe,,,2254.7283
BAU,2049,household consumption,BusServe,RuralHH,,1029.1343
BAU,2049,household consumption,BusServe,UrbanHH,,1518.2732
BAU,2049,output,,ResTech,,33048.688
BAU,2049,production cost,,ResTech,,1.0016409
BAU,2049,capital demand,,ResTech,,20.94305
BAU,2049,labor demand,,ResTech,,228.86664
BAU,2049,CO2,,ResTech,,55.55867
BAU,2049,energy demand,Coal,ResTech,,37.907867
BAU,2049,energy demand,RefPet,ResTech,,695.5372
BAU,2049,energy demand,ElecDist,ResTech,,2193.435
BAU,2049,energy demand,GasDist,ResTech,,968.6284
BAU,2049,domestic demand,,ResTech,,33030.957
BAU,2049,commodity price,,ResTech,,1.0016211
BAU,2049,investment,,ResTech,,1040.552
BAU,2049,government consumption,ResTech,,,628.4789
BAU,2049,household consumption,ResTech,RuralHH,,5.312568
BAU,2049,household consumption,ResTech,UrbanHH,,7.9855824
BAU,2049,output,,EnvServ,,32710.932
BAU,2049,production cost,,EnvServ,,1.0210207
BAU,2049,capital demand,,EnvServ,,4.555918
BAU,2049,labor demand,,EnvServ,,96.80862
BAU,2049,CO2,,EnvServ,,190.08969
BAU,2049,energy demand,Coal,EnvServ,,730.58734
BAU,2049,energy demand,RefPet,EnvServ,,1.2410834
BAU,2049,energy demand,ElecDist,EnvServ,,1417.7842
BAU,2049,energy demand,GasDist,EnvServ,,249.2316
BAU,2049,domestic demand,,EnvServ,,32683.137
BAU,2049,commodity price,,EnvServ,,1.0210061
BAU,2049,investment,,EnvServ,,496.2215
BAU,2049,government consumption,EnvServ,,,83.24679
BAU,2049,household consumption,EnvServ,RuralHH,,973.2855
BAU,2049,household consumption,EnvServ,UrbanHH,,23.5019
BAU,2049,output,,ResServ,,29773.215
BAU,2049,production cost,,ResServ,,1.0270056
BAU,2049,capital demand,,ResServ,,353.79752
BAU,2049,labor demand,,ResServ,,607.77313
BAU,2049,CO2,,ResServ,,30.251373
BAU,2049,energy demand,Coal,ResServ,,33.09201
BAU,2049,energy demand,RefPet,ResServ,,253.01863
BAU,2049,energy demand,ElecDist,ResServ,,457.26056
BAU,2049,energy demand,GasDist,ResServ,,552.5391
BAU,2049,domestic demand,,ResServ,,29773.215
BAU,2049,commodity price,,ResServ,,1.0270256
BAU,2049,investment,,ResServ,,131.88835
BAU,2049,government consumption,ResServ,,,93.10372
BAU,2049,household consumption,ResServ,RuralHH,,222.78973
BAU,2049,household consumption,ResServ,UrbanHH,,113.483025
BAU,2049,output,,Education,,29437.19
BAU,2049,production cost,,Education,,1.0816463
BAU,2049,capital demand,,Education,,1075.3997
BAU,2049,labor demand,,Education,,70.885185
BAU,2049,CO2,,Education,,170.40277
BAU,2049,energy demand,Coal,Education,,598.5735
BAU,2049,energy demand,RefPet,Education,,479.02545
BAU,2049,energy demand,ElecDist,Education,,349.28214
BAU,2049,energy demand,GasDist,Education,,215.19286
BAU,2049,domestic demand,,Education,,29437.19
BAU,2049,commodity price,,Education,,1.0815923
BAU,2049,investment,,Education,,10.722033
BAU,2049,government consumption,Education,,,78.58365
BAU,2049,household consumption,Education,RuralHH,,3014.5862
