Scenario,year,variable,sector,sector2,subsector,labor,qualifier,value,solvestat
BAU,2012,output,Elec,,,,output,1.47E+05,1
BAU,2012,Sectoral price,Elec,,,,Sectoral price,1.000001152,1
BAU,2012,employment,Elec,,,Labor,employment,0,1
BAU,2012,Sectoral wage,Elec,,,Labor,Sectoral wage,0.999999744,1
BAU,2012,aggregated wage,Elec,,,Labor,Sectoral wage,1,1
BAU,2012,output,Coal,,,,output,91467.16548,1
BAU,2012,Sectoral price,Coal,,,,Sectoral price,1.000000227,1
BAU,2012,employment,Coal,,,Labor,employment,6354.957452,1
BAU,2012,Sectoral wage,Coal,,,Labor,Sectoral wage,0.99999955,1
BAU,2012,aggregated wage,Coal,,,Labor,Sectoral wage,0.99999955,1
BAU,2012,output,Oilgas,,,,output,68158.45442,1
BAU,2012,Sectoral price,Oilgas,,,,Sectoral price,1.000001245,1
BAU,2012,employment,Oilgas,,,Labor,employment,1524.598551,1
BAU,2012,Sectoral wage,Oilgas,,,Labor,Sectoral wage,0.999997815,1
BAU,2012,aggregated wage,Oilgas,,,Labor,Sectoral wage,0.999997815,1
BAU,2012,output,Roil,,,,output,1.26E+05,1
BAU,2012,Sectoral price,Roil,,,,Sectoral price,1.000001168,1
BAU,2012,employment,Roil,,,Labor,employment,1150.795776,1
BAU,2012,Sectoral wage,Roil,,,Labor,Sectoral wage,0.999999897,1
BAU,2012,aggregated wage,Roil,,,Labor,Sectoral wage,0.999999897,1
BAU,2012,output,Gas,,,,output,15535.4841,1
BAU,2012,Sectoral price,Gas,,,,Sectoral price,1.000001048,1
BAU,2012,employment,Gas,,,Labor,employment,242.0088202,1
BAU,2012,Sectoral wage,Gas,,,Labor,Sectoral wage,0.999999605,1
BAU,2012,aggregated wage,Gas,,,Labor,Sectoral wage,0.999999605,1
BAU,2012,output,AgriPr,,,,output,2.52E+05,1
BAU,2012,Sectoral price,AgriPr,,,,Sectoral price,1.000010729,1
BAU,2012,employment,AgriPr,,,Labor,employment,30796.2339,1
BAU,2012,Sectoral wage,AgriPr,,,Labor,Sectoral wage,1.000012882,1
BAU,2012,aggregated wage,AgriPr,,,Labor,Sectoral wage,1.000012882,1
BAU,2012,output,FrsPr,,,,output,23631.95517,1
BAU,2012,Sectoral price,FrsPr,,,,Sectoral price,0.999757038,1
BAU,2012,employment,FrsPr,,,Labor,employment,2313.696569,1
BAU,2012,Sectoral wage,FrsPr,,,Labor,Sectoral wage,0.999742865,1
BAU,2012,aggregated wage,FrsPr,,,Labor,Sectoral wage,0.999742865,1
BAU,2012,output,AnimPr,,,,output,1.23E+05,1
BAU,2012,Sectoral price,AnimPr,,,,Sectoral price,0.999999643,1
BAU,2012,employment,AnimPr,,,Labor,employment,13160.21247,1
BAU,2012,Sectoral wage,AnimPr,,,Labor,Sectoral wage,0.999998103,1
BAU,2012,aggregated wage,AnimPr,,,Labor,Sectoral wage,0.999998103,1
BAU,2012,output,FshPr,,,,output,42454.81854,1
BAU,2012,Sectoral price,FshPr,,,,Sectoral price,0.999998767,1
BAU,2012,employment,FshPr,,,Labor,employment,5286.884927,1
BAU,2012,Sectoral wage,FshPr,,,Labor,Sectoral wage,0.999998379,1
BAU,2012,aggregated wage,FshPr,,,Labor,Sectoral wage,0.999998379,1
BAU,2012,output,OthAgri,,,,output,18787.94873,1
BAU,2012,Sectoral price,OthAgri,,,,Sectoral price,0.999994739,1
BAU,2012,employment,OthAgri,,,Labor,employment,1473.901433,1
BAU,2012,Sectoral wage,OthAgri,,,Labor,Sectoral wage,0.999987531,1
BAU,2012,aggregated wage,OthAgri,,,Labor,Sectoral wage,0.999987531,1
BAU,2012,output,Mine,,,,output,1.82E+05,1
BAU,2012,Sectoral price,Mine,,,,Sectoral price,1.000001259,1
BAU,2012,employment,Mine,,,Labor,employment,3321.215042,1
BAU,2012,Sectoral wage,Mine,,,Labor,Sectoral wage,1.000000079,1
BAU,2012,aggregated wage,Mine,,,Labor,Sectoral wage,1.000000079,1
BAU,2012,output,PapMfg,,,,output,68907.37059,1
BAU,2012,Sectoral price,PapMfg,,,,Sectoral price,0.999990689,1
BAU,2012,employment,PapMfg,,,Labor,employment,1104.191569,1
BAU,2012,Sectoral wage,PapMfg,,,Labor,Sectoral wage,0.999997757,1
BAU,2012,aggregated wage,PapMfg,,,Labor,Sectoral wage,0.999997757,1
BAU,2012,output,CheMfg,,,,output,1.65E+05,1
BAU,2012,Sectoral price,CheMfg,,,,Sectoral price,1.000001566,1
BAU,2012,employment,CheMfg,,,Labor,employment,1309.017281,1
BAU,2012,Sectoral wage,CheMfg,,,Labor,Sectoral wage,1.000000387,1
BAU,2012,aggregated wage,CheMfg,,,Labor,Sectoral wage,1.000000387,1
BAU,2012,output,CMMfg,,,,output,1.95E+05,1
BAU,2012,Sectoral price,CMMfg,,,,Sectoral price,1.000000403,1
BAU,2012,employment,CMMfg,,,Labor,employment,3543.028019,1
BAU,2012,Sectoral wage,CMMfg,,,Labor,Sectoral wage,0.99999903,1
BAU,2012,aggregated wage,CMMfg,,,Labor,Sectoral wage,0.99999903,1
BAU,2012,output,IST,,,,output,1.07E+05,1
BAU,2012,Sectoral price,IST,,,,Sectoral price,1.000000673,1
BAU,2012,employment,IST,,,Labor,employment,1018.576689,1
BAU,2012,Sectoral wage,IST,,,Labor,Sectoral wage,0.999999579,1
BAU,2012,aggregated wage,IST,,,Labor,Sectoral wage,0.999999579,1
BAU,2012,output,NFM,,,,output,1.93E+05,1
BAU,2012,Sectoral price,NFM,,,,Sectoral price,1.000000971,1
BAU,2012,employment,NFM,,,Labor,employment,1277.243348,1
BAU,2012,Sectoral wage,NFM,,,Labor,Sectoral wage,0.999999798,1
BAU,2012,aggregated wage,NFM,,,Labor,Sectoral wage,0.999999798,1
BAU,2012,output,MetalPr,,,,output,6.55E+05,1
BAU,2012,Sectoral price,MetalPr,,,,Sectoral price,1.000000771,1
BAU,2012,employment,MetalPr,,,Labor,employment,6870.88503,1
BAU,2012,Sectoral wage,MetalPr,,,Labor,Sectoral wage,0.999997553,1
BAU,2012,aggregated wage,MetalPr,,,Labor,Sectoral wage,0.999997553,1
BAU,2012,output,GenEqp,,,,output,7.73E+05,1
BAU,2012,Sectoral price,GenEqp,,,,Sectoral price,1.000000036,1
BAU,2012,employment,GenEqp,,,Labor,employment,10778.23064,1
BAU,2012,Sectoral wage,GenEqp,,,Labor,Sectoral wage,0.999996336,1
BAU,2012,aggregated wage,GenEqp,,,Labor,Sectoral wage,0.999996336,1
BAU,2012,output,TransEqp,,,,output,3.97E+05,1
BAU,2012,Sectoral price,TransEqp,,,,Sectoral price,0.999999903,1
BAU,2012,employment,TransEqp,,,Labor,employment,5800.559551,1
BAU,2012,Sectoral wage,TransEqp,,,Labor,Sectoral wage,0.999996226,1
BAU,2012,aggregated wage,TransEqp,,,Labor,Sectoral wage,0.999996226,1
BAU,2012,output,ElecEqp,,,,output,3.14E+05,1
BAU,2012,Sectoral price,ElecEqp,,,,Sectoral price,0.99999975,1
BAU,2012,employment,ElecEqp,,,Labor,employment,5933.844322,1
BAU,2012,Sectoral wage,ElecEqp,,,Labor,Sectoral wage,0.999996965,1
BAU,2012,aggregated wage,ElecEqp,,,Labor,Sectoral wage,0.999996965,1
BAU,2012,output,Biofuel,,,,output,880.3275759,1
BAU,2012,Sectoral price,Biofuel,,,,Sectoral price,0.999862906,1
BAU,2012,employment,Biofuel,,,Labor,employment,15.73526096,1
BAU,2012,Sectoral wage,Biofuel,,,Labor,Sectoral wage,0.999137539,1
BAU,2012,aggregated wage,Biofuel,,,Labor,Sectoral wage,0.999137539,1
BAU,2012,output,OthMfg,,,,output,1.58E+06,1
BAU,2012,Sectoral price,OthMfg,,,,Sectoral price,0.999997742,1
BAU,2012,employment,OthMfg,,,Labor,employment,26554.27712,1
BAU,2012,Sectoral wage,OthMfg,,,Labor,Sectoral wage,0.999998546,1
BAU,2012,aggregated wage,OthMfg,,,Labor,Sectoral wage,0.999998546,1
BAU,2012,output,Constr,,,,output,7.47E+05,1
BAU,2012,Sectoral price,Constr,,,,Sectoral price,0.999999092,1
BAU,2012,employment,Constr,,,Labor,employment,22664.13665,1
BAU,2012,Sectoral wage,Constr,,,Labor,Sectoral wage,0.999999635,1
BAU,2012,aggregated wage,Constr,,,Labor,Sectoral wage,0.999999635,1
BAU,2012,output,AirTran,,,,output,32679.77311,1
BAU,2012,Sectoral price,AirTran,,,,Sectoral price,1.000000552,1
BAU,2012,employment,AirTran,,,Labor,employment,544.0291308,1
BAU,2012,Sectoral wage,AirTran,,,Labor,Sectoral wage,0.999997084,1
BAU,2012,aggregated wage,AirTran,,,Labor,Sectoral wage,0.999997084,1
BAU,2012,output,OthTran,,,,output,2.68E+05,1
BAU,2012,Sectoral price,OthTran,,,,Sectoral price,1.000000765,1
BAU,2012,employment,OthTran,,,Labor,employment,9496.230116,1
BAU,2012,Sectoral wage,OthTran,,,Labor,Sectoral wage,0.999997197,1
BAU,2012,aggregated wage,OthTran,,,Labor,Sectoral wage,0.999997197,1
BAU,2012,output,RD,,,,output,1.41E+05,1
BAU,2012,Sectoral price,RD,,,,Sectoral price,1.000000099,1
BAU,2012,employment,RD,,,Labor,employment,4985.458646,1
BAU,2012,Sectoral wage,RD,,,Labor,Sectoral wage,0.999997301,1
BAU,2012,aggregated wage,RD,,,Labor,Sectoral wage,0.999997301,1
BAU,2012,output,Service,,,,output,2.03E+06,1
BAU,2012,Sectoral price,Service,,,,Sectoral price,1.000000369,1
BAU,2012,employment,Service,,,Labor,employment,94403.35623,1
BAU,2012,Sectoral wage,Service,,,Labor,Sectoral wage,0.99999708,1
BAU,2012,aggregated wage,Service,,,Labor,Sectoral wage,0.99999708,1
BAU,2012,elec_output,,,T_D,,elec_output,4917.105439,1
BAU,2012,elec_price,,,T_D,,elec_price,2.12780134,1
BAU,2012,elec_tax,,,T_D,,elec_tax,0.048069152,1
BAU,2012,employment,,,T_D,Labor,employment,1417.559998,1
BAU,2012,elec_output,,,Coal_Power,,elec_output,3710.404873,1
BAU,2012,elec_price,,,Coal_Power,,elec_price,6.6997248,1
BAU,2012,elec_tax,,,Coal_Power,,elec_tax,0.057431269,1
BAU,2012,employment,,,Coal_Power,Labor,employment,821.2763727,1
BAU,2012,elec_output,,,Gas_Power,,elec_output,109.20012,1
BAU,2012,elec_price,,,Gas_Power,,elec_price,6.665892018,1
BAU,2012,elec_tax,,,Gas_Power,,elec_tax,0.05772277,1
BAU,2012,employment,,,Gas_Power,Labor,employment,33.39203994,1
BAU,2012,elec_output,,,Oil_Power,,elec_output,5.400007066,1
BAU,2012,elec_price,,,Oil_Power,,elec_price,44.38885612,1
BAU,2012,elec_tax,,,Oil_Power,,elec_tax,0.00866825,1
BAU,2012,employment,,,Oil_Power,Labor,employment,34.704774,1
BAU,2012,elec_output,,,Nuclear,,elec_output,98.30010849,1
BAU,2012,elec_price,,,Nuclear,,elec_price,15.21128709,1
BAU,2012,elec_tax,,,Nuclear,,elec_tax,0.012147132,1
BAU,2012,employment,,,Nuclear,Labor,employment,110.7283852,1
BAU,2012,elec_output,,,Hydro,,elec_output,855.6004289,1
BAU,2012,elec_price,,,Hydro,,elec_price,8.729408423,1
BAU,2012,elec_tax,,,Hydro,,elec_tax,0.04407789,1
BAU,2012,employment,,,Hydro,Labor,employment,925.4370685,1
BAU,2012,elec_output,,,Wind,,elec_output,103.0000858,1
BAU,2012,elec_price,,,Wind,,elec_price,25.47772684,1
BAU,2012,elec_tax,,,Wind,,elec_tax,-0.043772675,1
BAU,2012,employment,,,Wind,Labor,employment,262.6723917,1
BAU,2012,elec_output,,,Solar,,elec_output,3.599997449,1
BAU,2012,elec_price,,,Solar,,elec_price,25.76726762,1
BAU,2012,elec_tax,,,Solar,,elec_tax,-0.198516937,1
BAU,2012,employment,,,Solar,Labor,employment,5.308322442,1
BAU,2012,elec_output,,,Biomass,,elec_output,31.60004407,1
BAU,2012,elec_price,,,Biomass,,elec_price,22.89270849,1
BAU,2012,elec_tax,,,Biomass,,elec_tax,-0.136079567,1
BAU,2012,employment,,,Biomass,Labor,employment,62.88565763,1
BAU,2012,ECO2,Elec,,,,ECO2,24.73209858,1
BAU,2012,ECO2,Coal,,,,ECO2,8.137803351,1
BAU,2012,ECO2,Oilgas,,,,ECO2,0.031689253,1
BAU,2012,ECO2,Roil,,,,ECO2,0.522571114,1
BAU,2012,ECO2,Gas,,,,ECO2,0.802273698,1
BAU,2012,ECO2,AgriPr,,,,ECO2,0.004305537,1
BAU,2012,ECO2,FrsPr,,,,ECO2,0.002919627,1
BAU,2012,ECO2,AnimPr,,,,ECO2,0.002208888,1
BAU,2012,ECO2,FshPr,,,,ECO2,0.003276943,1
BAU,2012,ECO2,OthAgri,,,,ECO2,0.002123734,1
BAU,2012,ECO2,Mine,,,,ECO2,0.450230331,1
BAU,2012,ECO2,PapMfg,,,,ECO2,0.68617434,1
BAU,2012,ECO2,CheMfg,,,,ECO2,3.611767944,1
BAU,2012,ECO2,CMMfg,,,,ECO2,5.579921658,1
BAU,2012,ECO2,IST,,,,ECO2,5.292555236,1
BAU,2012,ECO2,NFM,,,,ECO2,1.030754645,1
BAU,2012,ECO2,MetalPr,,,,ECO2,13.51680425,1
BAU,2012,ECO2,GenEqp,,,,ECO2,0.476096008,1
BAU,2012,ECO2,TransEqp,,,,ECO2,0.090900396,1
BAU,2012,ECO2,ElecEqp,,,,ECO2,0,1
BAU,2012,ECO2,Biofuel,,,,ECO2,0.00290265,1
BAU,2012,ECO2,OthMfg,,,,ECO2,5.083519884,1
BAU,2012,ECO2,Constr,,,,ECO2,0.392573113,1
BAU,2012,ECO2,AirTran,,,,ECO2,0.007614007,1
BAU,2012,ECO2,OthTran,,,,ECO2,0.146193304,1
BAU,2012,ECO2,RD,,,,ECO2,0.035370924,1
BAU,2012,ECO2,Service,,,,ECO2,0.40886731,1
BAU,2012,ECO2,fd,,,,ECO2,0.446972899,1
BAU,2012,ECO2,Elec,,,,ECO2,0.046157416,1
BAU,2012,ECO2,Coal,,,,ECO2,0.06150553,1
BAU,2012,ECO2,Oilgas,,,,ECO2,0.107326225,1
BAU,2012,ECO2,Roil,,,,ECO2,0.665133738,1
BAU,2012,ECO2,Gas,,,,ECO2,0.049985659,1
BAU,2012,ECO2,AgriPr,,,,ECO2,0.37355439,1
BAU,2012,ECO2,FrsPr,,,,ECO2,0.03346408,1
BAU,2012,ECO2,AnimPr,,,,ECO2,0.033290186,1
BAU,2012,ECO2,FshPr,,,,ECO2,0.061435577,1
BAU,2012,ECO2,OthAgri,,,,ECO2,0.025850265,1
BAU,2012,ECO2,Mine,,,,ECO2,0.359654083,1
BAU,2012,ECO2,PapMfg,,,,ECO2,0.012307953,1
BAU,2012,ECO2,CheMfg,,,,ECO2,0.351079758,1
BAU,2012,ECO2,CMMfg,,,,ECO2,0.448776711,1
BAU,2012,ECO2,IST,,,,ECO2,0.017551242,1
BAU,2012,ECO2,NFM,,,,ECO2,0.234851609,1
BAU,2012,ECO2,MetalPr,,,,ECO2,0.214721109,1
BAU,2012,ECO2,GenEqp,,,,ECO2,0.195608248,1
BAU,2012,ECO2,TransEqp,,,,ECO2,0.080926893,1
BAU,2012,ECO2,ElecEqp,,,,ECO2,0.050618026,1
BAU,2012,ECO2,Biofuel,,,,ECO2,0.000371755,1
BAU,2012,ECO2,OthMfg,,,,ECO2,0.965192542,1
BAU,2012,ECO2,Constr,,,,ECO2,0.60564177,1
BAU,2012,ECO2,AirTran,,,,ECO2,0.478931322,1
BAU,2012,ECO2,OthTran,,,,ECO2,2.796019025,1
BAU,2012,ECO2,RD,,,,ECO2,0.265845044,1
BAU,2012,ECO2,Service,,,,ECO2,1.422000626,1
BAU,2012,ECO2,fd,,,,ECO2,0.842390653,1
BAU,2012,ECO2,Elec,,,,ECO2,0.188982523,1
BAU,2012,ECO2,Coal,,,,ECO2,0.015922412,1
BAU,2012,ECO2,Oilgas,,,,ECO2,0.006473244,1
BAU,2012,ECO2,Roil,,,,ECO2,0.054545131,1
BAU,2012,ECO2,Gas,,,,ECO2,0.536638042,1
BAU,2012,ECO2,AgriPr,,,,ECO2,0.000062129,1
BAU,2012,ECO2,FrsPr,,,,ECO2,0.000032354,1
BAU,2012,ECO2,AnimPr,,,,ECO2,0.000013371,1
BAU,2012,ECO2,FshPr,,,,ECO2,0.000193325,1
BAU,2012,ECO2,OthAgri,,,,ECO2,0.000134464,1
BAU,2012,ECO2,Mine,,,,ECO2,0.003004725,1
BAU,2012,ECO2,PapMfg,,,,ECO2,0.000789448,1
BAU,2012,ECO2,CheMfg,,,,ECO2,0.308038884,1
BAU,2012,ECO2,CMMfg,,,,ECO2,0.015040277,1
BAU,2012,ECO2,IST,,,,ECO2,0.002188244,1
BAU,2012,ECO2,NFM,,,,ECO2,0.006520958,1
BAU,2012,ECO2,MetalPr,,,,ECO2,0.035329186,1
BAU,2012,ECO2,GenEqp,,,,ECO2,0.037970567,1
BAU,2012,ECO2,TransEqp,,,,ECO2,0.003896952,1
BAU,2012,ECO2,ElecEqp,,,,ECO2,0.002957324,1
BAU,2012,ECO2,Biofuel,,,,ECO2,0.000000173,1
BAU,2012,ECO2,OthMfg,,,,ECO2,0.057934972,1
BAU,2012,ECO2,Constr,,,,ECO2,0.000595758,1
BAU,2012,ECO2,AirTran,,,,ECO2,0.000541821,1
BAU,2012,ECO2,OthTran,,,,ECO2,0.38130564,1
BAU,2012,ECO2,RD,,,,ECO2,0.0025329,1
BAU,2012,ECO2,Service,,,,ECO2,0.167730545,1
BAU,2012,ECO2,fd,,,,ECO2,0.770626234,1
BAU,2012,total employment,,,,Labor,total employment,2.66E+05,1
BAU,2012,aggregated wage,,,,Labor,aggregated wage,0.999997222,1
BAU,2012,GDP,,,,,GDP,5.42E+05,1
BAU,2012,TFP,,,,,TFP,1,1
BAU,2012,Welfare,,,,,Welfare,5.21E+05,1
BAU,2012,clim0,,,,,clim0,1,1
BAU,2012,tclim,,,,,tclim,91.73900373,1
BAU,2012,pco2,,,,,carbon price,0.00001,1
BAU,2015,output,Elec,,,,output,1.47E+05,1
BAU,2015,Sectoral price,Elec,,,,Sectoral price,0.935294661,1
BAU,2015,employment,Elec,,,Labor,employment,0,1
BAU,2015,Sectoral wage,Elec,,,Labor,Sectoral wage,1.006551003,1
BAU,2015,aggregated wage,Elec,,,Labor,Sectoral wage,1,1
BAU,2015,output,Coal,,,,output,91467.16548,1
BAU,2015,Sectoral price,Coal,,,,Sectoral price,0.996004057,1
BAU,2015,employment,Coal,,,Labor,employment,6801.291749,1
BAU,2015,Sectoral wage,Coal,,,Labor,Sectoral wage,1.029837752,1
BAU,2015,aggregated wage,Coal,,,Labor,Sectoral wage,1.029837752,1
BAU,2015,output,Oilgas,,,,output,68158.45442,1
BAU,2015,Sectoral price,Oilgas,,,,Sectoral price,1.117451393,1
BAU,2015,employment,Oilgas,,,Labor,employment,1859.422342,1
BAU,2015,Sectoral wage,Oilgas,,,Labor,Sectoral wage,1.173577676,1
BAU,2015,aggregated wage,Oilgas,,,Labor,Sectoral wage,1.173577676,1
BAU,2015,output,Roil,,,,output,1.26E+05,1
BAU,2015,Sectoral price,Roil,,,,Sectoral price,1.070338973,1
BAU,2015,employment,Roil,,,Labor,employment,1199.333308,1
BAU,2015,Sectoral wage,Roil,,,Labor,Sectoral wage,1.002840437,1
BAU,2015,aggregated wage,Roil,,,Labor,Sectoral wage,1.002840437,1
BAU,2015,output,Gas,,,,output,15535.4841,1
BAU,2015,Sectoral price,Gas,,,,Sectoral price,1.012148618,1
BAU,2015,employment,Gas,,,Labor,employment,258.4065106,1
BAU,2015,Sectoral wage,Gas,,,Labor,Sectoral wage,1.027453869,1
BAU,2015,aggregated wage,Gas,,,Labor,Sectoral wage,1.027453869,1
BAU,2015,output,AgriPr,,,,output,2.52E+05,1
BAU,2015,Sectoral price,AgriPr,,,,Sectoral price,1.083602054,1
BAU,2015,employment,AgriPr,,,Labor,employment,35531.29109,1
BAU,2015,Sectoral wage,AgriPr,,,Labor,Sectoral wage,1.110220443,1
BAU,2015,aggregated wage,AgriPr,,,Labor,Sectoral wage,1.110220443,1
BAU,2015,output,FrsPr,,,,output,23631.95517,1
BAU,2015,Sectoral price,FrsPr,,,,Sectoral price,1.175834754,1
BAU,2015,employment,FrsPr,,,Labor,employment,2827.164833,1
BAU,2015,Sectoral wage,FrsPr,,,Labor,Sectoral wage,1.175501769,1
BAU,2015,aggregated wage,FrsPr,,,Labor,Sectoral wage,1.175501769,1
BAU,2015,output,AnimPr,,,,output,1.23E+05,1
BAU,2015,Sectoral price,AnimPr,,,,Sectoral price,1.048526718,1
BAU,2015,employment,AnimPr,,,Labor,employment,14793.80803,1
BAU,2015,Sectoral wage,AnimPr,,,Labor,Sectoral wage,1.081699179,1
BAU,2015,aggregated wage,AnimPr,,,Labor,Sectoral wage,1.081699179,1
BAU,2015,output,FshPr,,,,output,42454.81854,1
BAU,2015,Sectoral price,FshPr,,,,Sectoral price,1.060590691,1
BAU,2015,employment,FshPr,,,Labor,employment,6032.388202,1
BAU,2015,Sectoral wage,FshPr,,,Labor,Sectoral wage,1.097940907,1
BAU,2015,aggregated wage,FshPr,,,Labor,Sectoral wage,1.097940907,1
BAU,2015,output,OthAgri,,,,output,18787.94873,1
BAU,2015,Sectoral price,OthAgri,,,,Sectoral price,1.05472349,1
BAU,2015,employment,OthAgri,,,Labor,employment,1709.341763,1
BAU,2015,Sectoral wage,OthAgri,,,Labor,Sectoral wage,1.115951431,1
BAU,2015,aggregated wage,OthAgri,,,Labor,Sectoral wage,1.115951431,1
BAU,2015,output,Mine,,,,output,1.82E+05,1
BAU,2015,Sectoral price,Mine,,,,Sectoral price,1.05143627,1
BAU,2015,employment,Mine,,,Labor,employment,3728.381874,1
BAU,2015,Sectoral wage,Mine,,,Labor,Sectoral wage,1.080223627,1
BAU,2015,aggregated wage,Mine,,,Labor,Sectoral wage,1.080223627,1
BAU,2015,output,PapMfg,,,,output,68907.37059,1
BAU,2015,Sectoral price,PapMfg,,,,Sectoral price,1.008233282,1
BAU,2015,employment,PapMfg,,,Labor,employment,1293.598213,1
BAU,2015,Sectoral wage,PapMfg,,,Labor,Sectoral wage,1.127312318,1
BAU,2015,aggregated wage,PapMfg,,,Labor,Sectoral wage,1.127312318,1
BAU,2015,output,CheMfg,,,,output,1.65E+05,1
BAU,2015,Sectoral price,CheMfg,,,,Sectoral price,0.99642436,1
BAU,2015,employment,CheMfg,,,Labor,employment,1540.481718,1
BAU,2015,Sectoral wage,CheMfg,,,Labor,Sectoral wage,1.132404491,1
BAU,2015,aggregated wage,CheMfg,,,Labor,Sectoral wage,1.132404491,1
BAU,2015,output,CMMfg,,,,output,1.95E+05,1
BAU,2015,Sectoral price,CMMfg,,,,Sectoral price,0.985130854,1
BAU,2015,employment,CMMfg,,,Labor,employment,4161.009257,1
BAU,2015,Sectoral wage,CMMfg,,,Labor,Sectoral wage,1.130092311,1
BAU,2015,aggregated wage,CMMfg,,,Labor,Sectoral wage,1.130092311,1
BAU,2015,output,IST,,,,output,1.07E+05,1
BAU,2015,Sectoral price,IST,,,,Sectoral price,0.974902331,1
BAU,2015,employment,IST,,,Labor,employment,1071.658812,1
BAU,2015,Sectoral wage,IST,,,Labor,Sectoral wage,1.01240171,1
BAU,2015,aggregated wage,IST,,,Labor,Sectoral wage,1.01240171,1
BAU,2015,output,NFM,,,,output,1.93E+05,1
BAU,2015,Sectoral price,NFM,,,,Sectoral price,1.022026952,1
BAU,2015,employment,NFM,,,Labor,employment,1364.11258,1
BAU,2015,Sectoral wage,NFM,,,Labor,Sectoral wage,1.027700867,1
BAU,2015,aggregated wage,NFM,,,Labor,Sectoral wage,1.027700867,1
BAU,2015,output,MetalPr,,,,output,6.55E+05,1
BAU,2015,Sectoral price,MetalPr,,,,Sectoral price,0.98945133,1
BAU,2015,employment,MetalPr,,,Labor,employment,8013.30669,1
BAU,2015,Sectoral wage,MetalPr,,,Labor,Sectoral wage,1.122246518,1
BAU,2015,aggregated wage,MetalPr,,,Labor,Sectoral wage,1.122246518,1
BAU,2015,output,GenEqp,,,,output,7.73E+05,1
BAU,2015,Sectoral price,GenEqp,,,,Sectoral price,1.004957989,1
BAU,2015,employment,GenEqp,,,Labor,employment,12479.41279,1
BAU,2015,Sectoral wage,GenEqp,,,Labor,Sectoral wage,1.114128626,1
BAU,2015,aggregated wage,GenEqp,,,Labor,Sectoral wage,1.114128626,1
BAU,2015,output,TransEqp,,,,output,3.97E+05,1
BAU,2015,Sectoral price,TransEqp,,,,Sectoral price,1.007842028,1
BAU,2015,employment,TransEqp,,,Labor,employment,6781.708775,1
BAU,2015,Sectoral wage,TransEqp,,,Labor,Sectoral wage,1.12501381,1
BAU,2015,aggregated wage,TransEqp,,,Labor,Sectoral wage,1.12501381,1
BAU,2015,output,ElecEqp,,,,output,3.14E+05,1
BAU,2015,Sectoral price,ElecEqp,,,,Sectoral price,1.036803191,1
BAU,2015,employment,ElecEqp,,,Labor,employment,6575.39555,1
BAU,2015,Sectoral wage,ElecEqp,,,Labor,Sectoral wage,1.066288348,1
BAU,2015,aggregated wage,ElecEqp,,,Labor,Sectoral wage,1.066288348,1
BAU,2015,output,Biofuel,,,,output,880.3275759,1
BAU,2015,Sectoral price,Biofuel,,,,Sectoral price,1.00329755,1
BAU,2015,employment,Biofuel,,,Labor,employment,18.61158787,1
BAU,2015,Sectoral wage,Biofuel,,,Labor,Sectoral wage,1.137168968,1
BAU,2015,aggregated wage,Biofuel,,,Labor,Sectoral wage,1.137168968,1
BAU,2015,output,OthMfg,,,,output,1.58E+06,1
BAU,2015,Sectoral price,OthMfg,,,,Sectoral price,1.008096174,1
BAU,2015,employment,OthMfg,,,Labor,employment,30726.00583,1
BAU,2015,Sectoral wage,OthMfg,,,Labor,Sectoral wage,1.113425697,1
BAU,2015,aggregated wage,OthMfg,,,Labor,Sectoral wage,1.113425697,1
BAU,2015,output,Constr,,,,output,7.47E+05,1
BAU,2015,Sectoral price,Constr,,,,Sectoral price,1.003284105,1
BAU,2015,employment,Constr,,,Labor,employment,26871.52815,1
BAU,2015,Sectoral wage,Constr,,,Labor,Sectoral wage,1.140888685,1
BAU,2015,aggregated wage,Constr,,,Labor,Sectoral wage,1.140888685,1
BAU,2015,output,AirTran,,,,output,32679.77311,1
BAU,2015,Sectoral price,AirTran,,,,Sectoral price,1.063182162,1
BAU,2015,employment,AirTran,,,Labor,employment,654.8784597,1
BAU,2015,Sectoral wage,AirTran,,,Labor,Sectoral wage,1.158317267,1
BAU,2015,aggregated wage,AirTran,,,Labor,Sectoral wage,1.158317267,1
BAU,2015,output,OthTran,,,,output,2.68E+05,1
BAU,2015,Sectoral price,OthTran,,,,Sectoral price,0.980855258,1
BAU,2015,employment,OthTran,,,Labor,employment,11094.64263,1
BAU,2015,Sectoral wage,OthTran,,,Labor,Sectoral wage,1.124219507,1
BAU,2015,aggregated wage,OthTran,,,Labor,Sectoral wage,1.124219507,1
BAU,2015,output,RD,,,,output,1.41E+05,1
BAU,2015,Sectoral price,RD,,,,Sectoral price,0.995884906,1
BAU,2015,employment,RD,,,Labor,employment,5873.583657,1
BAU,2015,Sectoral wage,RD,,,Labor,Sectoral wage,1.133671203,1
BAU,2015,aggregated wage,RD,,,Labor,Sectoral wage,1.133671203,1
BAU,2015,output,Service,,,,output,2.03E+06,1
BAU,2015,Sectoral price,Service,,,,Sectoral price,0.980686973,1
BAU,2015,employment,Service,,,Labor,employment,1.12E+05,1
BAU,2015,Sectoral wage,Service,,,Labor,Sectoral wage,1.138785801,1
BAU,2015,aggregated wage,Service,,,Labor,Sectoral wage,1.138785801,1
BAU,2015,elec_output,,,T_D,,elec_output,5537.962067,1
